100,21.36,23.46,29.86,36.17,50.86,95.17,0.575
100,22.88,25.14,32.06,38.86,54.73,102.52,0.6
100,24.58,27.03,34.52,41.9,59.11,111.1,0.625
100,26.5,29.17,37.3,45.33,64.04,120.51,0.65
100,28.68,31.59,40.48,49.24,69.69,131.42,0.675
100,31.18,34.37,44.11,53.73,76.16,143.79,0.7
100,34.07,37.59,48.32,58.94,83.66,158.05,0.725
100,37.45,41.34,53.25,65.02,92.37,174.93,0.75
100,41.43,45.78,59.08,72.2,102.59,194.24,0.775
100,46.19,51.08,66.03,80.71,114.7,216.79,0.8
100,51.92,57.49,74.4,90.95,129.14,243.22,0.825
100,58.98,65.33,84.57,103.31,146.32,273.17,0.85
100,67.71,75.02,97,118.27,166.71,307.64,0.875
100,78.58,87.05,112.21,136.28,190.69,347.41,0.9
100,92.09,101.86,130.46,157.5,218.18,390.53,0.925
100,108.5,119.61,151.63,181.56,248.09,432.82,0.95
100,126.95,139.17,173.91,205.98,276.66,469.68,0.975
150,4.77,5.16,6.36,7.51,10.12,17.63,-0.2
150,5.22,5.66,6.98,8.24,11.12,19.39,-0.15
150,5.72,6.2,7.65,9.04,12.21,21.27,-0.1
150,6.26,6.79,8.38,9.91,13.4,23.39,-0.05
150,6.85,7.43,9.18,10.87,14.71,25.75,0
150,7.17,7.78,9.61,11.38,15.41,27.02,0.025
150,7.5,8.14,10.06,11.92,16.15,28.3,0.05
150,7.85,8.52,10.54,12.49,16.93,29.7,0.075
150,8.22,8.92,11.04,13.09,17.76,31.16,0.1
150,8.6,9.34,11.57,13.72,18.63,32.7,0.125
150,9.01,9.79,12.12,14.39,19.54,34.37,0.15
150,9.44,10.26,12.71,15.09,20.52,36.18,0.175
150,9.9,10.76,13.34,15.84,21.55,38.03,0.2
150,10.38,11.29,14.01,16.64,22.65,40.02,0.225
150,10.9,11.85,14.71,17.49,23.83,42.17,0.25
150,11.44,12.45,15.47,18.39,25.08,44.47,0.275
150,12.03,13.09,16.27,19.36,26.43,46.94,0.3
150,12.65,13.77,17.13,20.4,27.87,49.59,0.325
150,13.32,14.5,18.06,21.51,29.42,52.43,0.35
150,14.05,15.29,19.06,22.72,31.1,55.56,0.375
150,14.82,16.14,20.13,24.02,32.91,58.95,0.4
150,15.66,17.07,21.3,25.43,34.89,62.6,0.425
150,16.57,18.07,22.57,26.97,37.04,66.58,0.45
150,17.57,19.16,23.95,28.65,39.39,71.04,0.475
150,18.65,20.35,25.47,30.49,41.97,76.01,0.5
150,19.84,21.66,27.14,32.52,44.84,81.5,0.525
150,21.16,23.1,28.99,34.76,48.02,87.4,0.55
150,22.62,24.71,31.05,37.27,51.56,94.04,0.575
150,24.25,26.5,33.35,40.08,55.55,101.63,0.6
150,26.07,28.52,35.94,43.24,60.06,110.28,0.625
150,28.14,30.8,38.88,46.84,65.18,120.25,0.65
150,30.5,33.4,42.25,50.97,71.11,131.64,0.675
150,33.21,36.41,46.15,55.74,77.96,144.68,0.7
150,36.37,39.91,50.69,61.33,86.03,160.21,0.725
150,40.09,44.04,56.07,67.95,95.55,178.89,0.75
150,44.54,48.99,62.54,75.93,107.08,201.19,0.775
150,49.95,55.01,70.44,85.67,121.1,228.09,0.8
150,56.67,62.51,80.26,97.78,138.55,261.01,0.825
150,65.21,72.03,92.75,113.17,160.54,301.78,0.85
150,76.35,84.46,109.01,133.12,188.69,352.55,0.875
150,91.33,101.12,130.66,159.39,225.25,417.19,0.9
150,111.95,123.99,159.92,194.4,272.6,497.74,0.925
150,140.66,155.47,198.89,240,331.88,591.79,0.95
150,178.95,196.68,247.44,294.61,398.88,681.65,0.975
200,4.87,5.27,6.45,7.59,10.16,17.4,-0.2
200,5.34,5.78,7.08,8.34,11.17,19.15,-0.15
200,5.86,6.34,7.77,9.16,12.28,21.05,-0.1
200,6.42,6.95,8.53,10.05,13.49,23.14,-0.05
200,7.03,7.61,9.35,11.03,14.81,25.48,0
200,7.36,7.97,9.79,11.55,15.53,26.73,0.025
200,7.7,8.34,10.26,12.1,16.28,28.07,0.05
200,8.07,8.74,10.75,12.68,17.07,29.48,0.075
200,8.45,9.15,11.26,13.3,17.9,30.98,0.1
200,8.85,9.59,11.8,13.94,18.78,32.54,0.125
200,9.27,10.05,12.38,14.62,19.71,34.2,0.15
200,9.72,10.54,12.98,15.35,20.7,35.96,0.175
200,10.19,11.05,13.62,16.11,21.75,37.82,0.2
200,10.69,11.6,14.3,16.93,22.86,39.82,0.225
200,11.23,12.18,15.03,17.79,24.05,41.96,0.25
200,11.8,12.8,15.8,18.72,25.32,44.22,0.275
200,12.4,13.46,16.63,19.7,26.68,46.61,0.3
200,13.05,14.17,17.52,20.76,28.13,49.24,0.325
200,13.75,14.93,18.47,21.9,29.7,52.02,0.35
200,14.5,15.74,19.49,23.13,31.39,55.05,0.375
200,15.3,16.63,20.6,24.45,33.24,58.39,0.4
200,16.18,17.58,21.8,25.89,35.23,62.06,0.425
200,17.12,18.61,23.1,27.46,37.4,66.1,0.45
200,18.15,19.74,24.52,29.17,39.78,70.41,0.475
200,19.28,20.98,26.07,31.05,42.4,75.17,0.5
200,20.52,22.33,27.79,33.12,45.29,80.49,0.525
200,21.89,23.83,29.68,35.41,48.5,86.46,0.55
200,23.4,25.49,31.79,37.96,52.09,93.24,0.575
200,25.09,27.35,34.15,40.82,56.1,100.89,0.6
200,27,29.44,36.81,44.05,60.66,109.44,0.625
200,29.15,31.81,39.84,47.73,65.89,119.26,0.65
200,31.61,34.51,43.31,51.95,71.88,130.66,0.675
200,34.45,37.64,47.32,56.85,78.86,143.88,0.7
200,37.76,41.29,52.03,62.61,87.1,159.56,0.725
200,41.67,45.62,57.62,69.47,96.91,178.53,0.75
200,46.38,50.83,64.39,77.77,108.85,201.25,0.775
200,52.14,57.22,72.7,88,123.57,230.16,0.8
200,59.36,65.24,83.18,100.93,142.19,266.26,0.825
200,68.66,75.6,96.76,117.68,166.33,312.16,0.85
200,81.09,89.47,114.94,140.1,198.45,373.17,0.875
200,98.41,108.79,140.27,171.2,242.58,454.88,0.9
200,123.76,137.01,177.01,215.86,304.75,564.6,0.925
200,162.61,179.96,231.61,281.06,392.18,707.1,0.95
200,222.22,244.78,310.1,370.95,506.46,872.55,0.975
250,4.95,5.34,6.52,7.65,10.21,17.41,-0.2
250,5.43,5.87,7.17,8.41,11.24,19.18,-0.15
250,5.96,6.44,7.87,9.25,12.35,21.06,-0.1
250,6.54,7.06,8.64,10.15,13.58,23.18,-0.05
250,7.16,7.75,9.48,11.15,14.92,25.51,0
250,7.5,8.11,9.93,11.68,15.64,26.77,0.025
250,7.86,8.49,10.4,12.24,16.4,28.08,0.05
250,8.23,8.9,10.9,12.83,17.2,29.49,0.075
250,8.62,9.32,11.43,13.46,18.04,30.99,0.1
250,9.03,9.77,11.98,14.11,18.93,32.57,0.125
250,9.46,10.24,12.57,14.8,19.87,34.19,0.15
250,9.92,10.74,13.18,15.54,20.86,35.96,0.175
250,10.41,11.27,13.84,16.32,21.92,37.84,0.2
250,10.93,11.83,14.54,17.14,23.05,39.83,0.225
250,11.47,12.43,15.28,18.02,24.24,41.95,0.25
250,12.06,13.06,16.06,18.96,25.53,44.19,0.275
250,12.68,13.74,16.91,19.97,26.9,46.64,0.3
250,13.35,14.46,17.81,21.04,28.37,49.27,0.325
250,14.06,15.24,18.78,22.2,29.96,52.11,0.35
250,14.83,16.08,19.82,23.45,31.67,55.15,0.375
250,15.65,16.98,20.95,24.79,33.52,58.53,0.4
250,16.55,17.96,22.17,26.25,35.53,62.09,0.425
250,17.52,19.02,23.49,27.84,37.71,66.05,0.45
250,18.58,20.17,24.94,29.57,40.1,70.44,0.475
250,19.74,21.44,26.53,31.47,42.73,75.26,0.5
250,21.01,22.83,28.28,33.57,45.64,80.67,0.525
250,22.42,24.36,30.21,35.89,48.87,86.7,0.55
250,23.98,26.07,32.36,38.48,52.48,93.29,0.575
250,25.72,27.97,34.77,41.38,56.54,100.74,0.6
250,27.68,30.11,37.48,44.66,61.13,109.37,0.625
250,29.89,32.55,40.57,48.4,66.37,119.1,0.65
250,32.43,35.33,44.11,52.69,72.42,130.49,0.675
250,35.36,38.55,48.21,57.66,79.47,143.78,0.7
250,38.78,42.31,53.03,63.52,87.78,159.77,0.725
250,42.82,46.77,58.76,70.51,97.76,178.83,0.75
250,47.7,52.16,65.69,78.99,109.88,202.17,0.775
250,53.69,58.79,74.26,89.5,124.98,231.59,0.8
250,61.23,67.15,85.12,102.86,144.19,268.96,0.825
250,71.02,78.01,99.3,120.35,169.41,317.29,0.85
250,84.24,92.72,118.58,144.14,203.7,383.97,0.875
250,103.01,113.66,146.03,177.96,252.29,474.62,0.9
250,131.49,145.38,187.54,228.94,324.47,607.02,0.925
250,178.05,197.1,254.35,309.58,435.27,800.81,0.95
250,258.09,284.88,362.85,436,599.26,1055.74,0.975
300,4.99,5.39,6.56,7.69,10.23,17.36,-0.2
300,5.49,5.92,7.22,8.46,11.27,19.13,-0.15
300,6.02,6.5,7.93,9.31,12.4,21.08,-0.1
300,6.61,7.14,8.71,10.22,13.63,23.21,-0.05
300,7.25,7.83,9.57,11.23,14.99,25.55,0
300,7.59,8.2,10.02,11.77,15.72,26.8,0.025
300,7.95,8.59,10.5,12.34,16.48,28.14,0.05
300,8.33,9,11.01,12.94,17.29,29.54,0.075
300,8.73,9.44,11.54,13.57,18.14,31.01,0.1
300,9.15,9.89,12.1,14.23,19.04,32.59,0.125
300,9.59,10.37,12.7,14.93,19.99,34.26,0.15
300,10.06,10.88,13.32,15.68,21,35.97,0.175
300,10.56,11.42,13.99,16.46,22.07,37.88,0.2
300,11.08,11.99,14.7,17.3,23.2,39.89,0.225
300,11.64,12.6,15.45,18.19,24.41,42.01,0.25
300,12.24,13.24,16.25,19.14,25.71,44.31,0.275
300,12.87,13.93,17.1,20.16,27.09,46.74,0.3
300,13.55,14.67,18.02,21.25,28.58,49.36,0.325
300,14.28,15.47,19.01,22.42,30.17,52.15,0.35
300,15.06,16.32,20.06,23.68,31.9,55.25,0.375
300,15.91,17.24,21.21,25.04,33.76,58.58,0.4
300,16.82,18.23,22.45,26.52,35.78,62.19,0.425
300,17.82,19.32,23.8,28.13,37.99,66.19,0.45
300,18.9,20.49,25.27,29.89,40.4,70.55,0.475
300,20.08,21.78,26.88,31.81,43.06,75.38,0.5
300,21.38,23.2,28.65,33.93,45.99,80.64,0.525
300,22.82,24.77,30.62,36.29,49.24,86.52,0.55
300,24.41,26.51,32.81,38.91,52.86,93.16,0.575
300,26.19,28.46,35.25,41.85,56.95,100.59,0.6
300,28.2,30.65,38.02,45.18,61.57,109.12,0.625
300,30.47,33.13,41.16,48.96,66.85,118.95,0.65
300,33.06,35.98,44.76,53.3,72.93,130.13,0.675
300,36.06,39.27,48.93,58.35,80.04,143.35,0.7
300,39.57,43.12,53.84,64.3,88.42,159.08,0.725
300,43.73,47.69,59.68,71.4,98.47,177.96,0.75
300,48.74,53.21,66.76,80.02,110.7,201.31,0.775
300,54.9,60.01,75.53,90.72,125.96,230.09,0.8
300,62.69,68.62,86.66,104.37,145.52,267.45,0.825
300,72.83,79.86,101.27,122.31,171.31,316.6,0.85
300,86.61,95.16,121.23,146.94,206.79,384.91,0.875
300,106.39,117.19,150.08,182.53,258.01,482.77,0.9
300,136.99,151.3,194.88,237.72,336.75,630.68,0.925
300,189.25,209.52,270.73,330.04,465.81,862.69,0.95
300,288,318.19,407.04,490.97,678.2,1204.17,0.975
400,5.01,5.41,6.58,7.71,10.25,17.31,-0.2
400,5.52,5.95,7.25,8.5,11.3,19.09,-0.15
400,6.07,6.55,7.98,9.35,12.44,21.03,-0.1
400,6.66,7.19,8.77,10.28,13.69,23.17,-0.05
400,7.31,7.9,9.64,11.3,15.06,25.55,0
400,7.66,8.28,10.1,11.85,15.8,26.8,0.025
400,8.03,8.67,10.59,12.43,16.58,28.13,0.05
400,8.42,9.09,11.1,13.04,17.39,29.52,0.075
400,8.82,9.53,11.65,13.68,18.25,30.99,0.1
400,9.25,10,12.22,14.35,19.16,32.54,0.125
400,9.7,10.49,12.82,15.06,20.12,34.16,0.15
400,10.18,11.01,13.46,15.82,21.14,35.95,0.175
400,10.69,11.56,14.14,16.62,22.22,37.83,0.2
400,11.23,12.14,14.86,17.47,23.37,39.87,0.225
400,11.8,12.76,15.62,18.38,24.6,42.02,0.25
400,12.41,13.42,16.44,19.34,25.9,44.29,0.275
400,13.06,14.13,17.31,20.38,27.3,46.73,0.3
400,13.76,14.88,18.24,21.48,28.8,49.4,0.325
400,14.5,15.69,19.25,22.67,30.41,52.25,0.35
400,15.31,16.56,20.33,23.96,32.15,55.36,0.375
400,16.17,17.51,21.5,25.34,34.04,58.71,0.4
400,17.11,18.53,22.76,26.84,36.08,62.34,0.425
400,18.13,19.64,24.14,28.48,38.32,66.3,0.45
400,19.24,20.84,25.64,30.27,40.76,70.69,0.475
400,20.46,22.17,27.29,32.23,43.44,75.47,0.5
400,21.8,23.63,29.1,34.39,46.4,80.74,0.525
400,23.28,25.24,31.11,36.79,49.69,86.61,0.55
400,24.92,27.03,33.34,39.46,53.35,93.17,0.575
400,26.76,29.03,35.85,42.45,57.46,100.58,0.6
400,28.83,31.29,38.68,45.84,62.13,108.94,0.625
400,31.17,33.85,41.89,49.7,67.46,118.67,0.65
400,33.86,36.79,45.58,54.13,73.6,129.93,0.675
400,36.97,40.19,49.86,59.28,80.76,143.04,0.7
400,40.6,44.17,54.89,65.34,89.2,158.7,0.725
400,44.93,48.9,60.89,72.57,99.32,177.3,0.75
400,50.14,54.63,68.16,81.37,111.73,200.55,0.775
400,56.58,61.7,77.18,92.3,127.17,229.33,0.8
400,64.71,70.65,88.65,106.26,147,267.21,0.825
400,75.35,82.39,103.75,124.73,173.27,317.38,0.85
400,89.87,98.45,124.54,150.21,209.88,387.73,0.875
400,110.92,121.82,154.97,187.66,263.72,492.14,0.9
400,144.21,158.86,203.5,247.5,349.97,656.3,0.925
400,204.06,225.55,290.96,355.08,502.85,939.75,0.95
400,332.87,368.32,473.91,574.59,801.32,1447.65,0.975
600,5.06,5.45,6.62,7.75,10.27,17.21,-0.2
600,5.57,6.01,7.3,8.55,11.33,19,-0.15
600,6.13,6.61,8.04,9.41,12.49,20.95,-0.1
600,6.74,7.27,8.85,10.36,13.76,23.08,-0.05
600,7.41,8,9.73,11.4,15.15,25.42,0
600,7.77,8.38,10.21,11.96,15.89,26.7,0.025
600,8.15,8.79,10.71,12.55,16.68,28.02,0.05
600,8.55,9.22,11.23,13.17,17.51,29.42,0.075
600,8.96,9.67,11.79,13.82,18.38,30.92,0.1
600,9.4,10.15,12.37,14.51,19.3,32.5,0.125
600,9.87,10.65,12.99,15.23,20.27,34.17,0.15
600,10.36,11.18,13.64,16,21.3,35.93,0.175
600,10.88,11.75,14.33,16.82,22.4,37.78,0.2
600,11.43,12.35,15.07,17.69,23.57,39.78,0.225
600,12.02,12.98,15.85,18.61,24.81,41.9,0.25
600,12.65,13.66,16.68,19.59,26.13,44.18,0.275
600,13.32,14.39,17.58,20.65,27.55,46.64,0.3
600,14.04,15.16,18.53,21.78,29.07,49.25,0.325
600,14.81,16,19.56,22.99,30.7,52.09,0.35
600,15.63,16.9,20.66,24.3,32.47,55.12,0.375
600,16.53,17.87,21.86,25.71,34.38,58.42,0.4
600,17.5,18.92,23.16,27.25,36.45,62.03,0.425
600,18.55,20.06,24.57,28.92,38.71,65.91,0.45
600,19.7,21.3,26.11,30.74,41.18,70.23,0.475
600,20.95,22.67,27.79,32.74,43.89,74.95,0.5
600,22.34,24.17,29.65,34.95,46.9,80.18,0.525
600,23.87,25.83,31.71,37.4,50.22,85.92,0.55
600,25.57,27.68,34.01,40.12,53.92,92.4,0.575
600,27.48,29.75,36.58,43.18,58.08,99.76,0.6
600,29.62,32.09,39.48,46.64,62.8,108.17,0.625
600,32.06,34.74,42.78,50.57,68.19,117.78,0.65
600,34.85,37.78,46.57,55.1,74.39,128.98,0.675
600,38.08,41.3,50.97,60.36,81.63,141.9,0.7
600,41.88,45.44,56.15,66.55,90.16,157.38,0.725
600,46.38,50.37,62.32,73.95,100.37,175.98,0.75
600,51.84,56.32,69.82,82.95,112.84,198.63,0.775
600,58.58,63.69,79.12,94.15,128.4,227.21,0.8
600,67.12,73.06,90.96,108.46,148.37,264.03,0.825
600,78.32,85.36,106.6,127.4,174.95,314.08,0.85
600,93.7,102.27,128.19,153.65,212.1,384.85,0.875
600,116.16,127.04,160.05,192.54,267.6,490.45,0.9
600,152.18,166.93,211.8,256.08,358.77,666.97,0.925
600,219.48,241.83,309.87,376.93,532.98,1002.58,0.95
600,385.61,426.81,551.15,672.05,948.55,1756.31,0.975
1200,5.12,5.51,6.68,7.79,10.29,17.14,-0.2
1200,5.65,6.08,7.37,8.61,11.37,18.96,-0.15
1200,6.23,6.71,8.13,9.5,12.55,20.93,-0.1
1200,6.86,7.39,8.96,10.47,13.84,23.09,-0.05
1200,7.55,8.13,9.87,11.53,15.25,25.5,0
1200,7.92,8.53,10.36,12.11,16.01,26.77,0.025
1200,8.31,8.95,10.87,12.71,16.81,28.12,0.05
1200,8.72,9.4,11.41,13.34,17.66,29.55,0.075
1200,9.15,9.86,11.98,14.01,18.54,31.06,0.1
1200,9.61,10.36,12.58,14.72,19.48,32.65,0.125
1200,10.09,10.88,13.22,15.46,20.48,34.34,0.15
1200,10.6,11.43,13.89,16.25,21.53,36.13,0.175
1200,11.14,12.01,14.61,17.09,22.64,38.01,0.2
1200,11.72,12.64,15.36,17.98,23.83,40.04,0.225
1200,12.33,13.3,16.17,18.93,25.09,42.19,0.25
1200,12.98,14,17.03,19.94,26.44,44.48,0.275
1200,13.68,14.75,17.95,21.02,27.89,46.93,0.3
1200,14.43,15.56,18.94,22.18,29.44,49.56,0.325
1200,15.23,16.43,20,23.43,31.1,52.41,0.35
1200,16.09,17.36,21.15,24.77,32.9,55.46,0.375
1200,17.03,18.37,22.38,26.23,34.85,58.78,0.4
1200,18.04,19.47,23.72,27.81,36.96,62.4,0.425
1200,19.14,20.66,25.18,29.52,39.26,66.32,0.45
1200,20.34,21.96,26.78,31.4,41.77,70.62,0.475
1200,21.66,23.38,28.53,33.46,44.53,75.37,0.5
1200,23.11,24.95,30.45,35.73,47.59,80.59,0.525
1200,24.71,26.69,32.59,38.25,50.97,86.35,0.55
1200,26.5,28.63,34.97,41.06,54.74,92.91,0.575
1200,28.5,30.8,37.63,44.21,58.98,100.22,0.6
1200,30.76,33.24,40.65,47.77,63.78,108.59,0.625
1200,33.33,36.03,44.08,51.82,69.25,118.04,0.65
1200,36.28,39.22,48.02,56.48,75.57,129.03,0.675
1200,39.69,42.93,52.6,61.91,82.92,141.78,0.7
1200,43.7,47.29,57.98,68.29,91.59,156.97,0.725
1200,48.48,52.48,64.41,75.92,101.97,175.09,0.75
1200,54.28,58.77,72.22,85.2,114.62,197.39,0.775
1200,61.45,66.58,81.93,96.74,130.41,225.09,0.8
1200,70.57,76.51,94.31,111.5,150.68,261.41,0.825
1200,82.58,89.61,110.68,131.07,177.65,309.74,0.85
1200,99.13,107.68,133.35,158.28,215.23,378.02,0.875
1200,123.47,134.29,166.92,198.7,271.46,481.35,0.9
1200,162.91,177.6,221.92,265.3,365.07,656.31,0.925
1200,238.5,260.98,329.07,396.02,551.25,1011.1,0.95
1200,445.46,490.91,629.23,765.9,1083.53,2038.59,0.975
